=========================================
Job ID          : 21074079
Node            : clx-a-02
PTM type        : acet_k
Model types     : cnn_gru cnn_bilstm
Conv layers list: 1 2 3
RNN layers list : 1 2 3
Started at      : Wed Mar  4 04:25:45 AM EST 2026
=========================================

=== Running config: model=cnn_gru, conv_layers=1, rnn_layers=1, epochs=35 ===
Epoch 020 | train_loss=0.0910 | val_loss=1.2216 | val_mcc=0.4959 | val_f1=0.7242
Epoch 021 | train_loss=0.0925 | val_loss=0.9571 | val_mcc=0.5025 | val_f1=0.7414
Epoch 022 | train_loss=0.0901 | val_loss=0.9343 | val_mcc=0.5063 | val_f1=0.7355
Epoch 023 | train_loss=0.0846 | val_loss=0.8951 | val_mcc=0.5062 | val_f1=0.7488
Epoch 024 | train_loss=0.0841 | val_loss=0.9363 | val_mcc=0.5177 | val_f1=0.7459
Epoch 025 | train_loss=0.0803 | val_loss=0.9915 | val_mcc=0.4903 | val_f1=0.7153
Epoch 026 | train_loss=0.0758 | val_loss=0.9491 | val_mcc=0.5134 | val_f1=0.7460
Epoch 027 | train_loss=0.0803 | val_loss=1.0385 | val_mcc=0.5018 | val_f1=0.7319
Epoch 028 | train_loss=0.0762 | val_loss=1.0096 | val_mcc=0.4900 | val_f1=0.7141
Epoch 029 | train_loss=0.0757 | val_loss=0.8665 | val_mcc=0.4969 | val_f1=0.7365
Epoch 030 | train_loss=0.0723 | val_loss=0.9171 | val_mcc=0.5011 | val_f1=0.7451
Epoch 031 | train_loss=0.0746 | val_loss=1.1257 | val_mcc=0.4969 | val_f1=0.7444
Epoch 032 | train_loss=0.0698 | val_loss=1.0469 | val_mcc=0.5065 | val_f1=0.7357
Epoch 033 | train_loss=0.0656 | val_loss=0.9858 | val_mcc=0.4975 | val_f1=0.7316
Epoch 034 | train_loss=0.0702 | val_loss=1.1191 | val_mcc=0.5046 | val_f1=0.7545
Epoch 035 | train_loss=0.0669 | val_loss=1.0261 | val_mcc=0.5019 | val_f1=0.7389
Best model saved to: classifier_runs/acet_k/cnn_gru/20260304_073113/model_best.pt
Finished config: model=cnn_gru, conv_layers=2, rnn_layers=2. Run dir: classifier_runs/acet_k/cnn_gru/20260304_073113

=== Running config: model=cnn_gru, conv_layers=2, rnn_layers=3, epochs=35 ===
Epoch 001 | train_loss=0.6959 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 002 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 003 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 004 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.6439
Epoch 005 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 006 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.6439
Epoch 007 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
